2,"LA PRYOR",TE83,     28.9208,    99.75615,47,66
2,"COMETA",66TX,   28.681944,   100.02417,47,67
2,"CRYSTAL CITY",3TA9,   28.708589,   100.00728,47,67
2,"CRYSTAL CITY",TA34,   28.766921,   100.08284,47,67
2,"CRYSTAL CITY",3TA8,     28.7197,   100.05451,47,67
2,"EAGLE PASS",5TE0,   28.627764,   100.16169,47,67
2,"EAGLE PASS",5T9,   28.857093,   100.51347,47,68
2,"NEW SMYRNA BEACH",EVB,   29.055694,   80.948917,48,28
2,"CRESCENT CITY",16FD,   29.404974,   81.495906,48,29
2,"DAYTONA BEACH",DAB,   29.179917,   81.058056,48,29
2,"DAYTONA BEACH",7FL6,   29.080195,   81.046627,48,29
2,"DE LEON SPRINGS",FD90,   29.168592,   81.264784,48,29
2,"DELAND",1J6,   29.104111,   81.314194,48,29
2,"DELAND",FD86,   29.030262,   81.447012,48,29
2,"DELAND",DED,   29.067028,    81.28375,48,29
2,"DELAND",85FA,     29.0949,     81.2776,48,29
2,"ORMOND",04FL,   29.239425,   81.222005,48,29
2,"ORMOND BEACH",OMN,   29.301139,   81.113806,48,29
2,"ORMOND BEACH",2FA1,   29.251264,   81.200535,48,29
2,"ORMOND BEACH",0FD0,   29.267479,   81.230061,48,29
2,"PALM COAST",FIN,   29.465151,   81.207649,48,29
2,"PIERSON",2J8,   29.250028,   81.459333,48,29
2,"SAMSULA",8FA4,   29.010444,   81.132472,48,29
2,"BELLEVIEW",8FL3,   29.073036,   81.999531,48,30
2,"BELLEVIEW",FL58,    29.02637,   81.987863,48,30
2,"CRESCENT CITY",FD44,   29.426944,   81.604167,48,30
2,"CRESCENT CITY",2FA5,   29.472194,    81.57202,48,30
2,"CRESENT CITY",28FL,   29.441917,   81.583131,48,30
2,"OKLAWAHA",FA38,    29.12359,   81.887028,48,30
2,"WELAKA",3FL0,   29.436081,   81.656744,48,30
2,"BELLEVIEW",8FL2,   29.001092,   82.100644,48,31
